,location,price,bathrooms,car_parks,property_type,furnishing,main_rooms,extra_room,corner,size
45391,City Centre,655000,2.0,1.0,Condominium (EndLot),fully,2,1,False,1113.0
45392,Mont Kiara,4550000,4.0,3.0,Condominium (Intermediate),unfurnished,4,0,False,4723.0
45393,Mont Kiara,1900000,3.0,3.0,Condominium,partly,3,1,False,2535.0
45395,Kuchai Lama,370000,2.0,1.0,Condominium (Corner),partly,3,0,True,950.0
45398,Kepong,1150000,2.0,2.0,1.5-sty Terrace/Link House (Corner),partly,5,0,True,70.0
45400,Mont Kiara,1800000,4.0,2.0,Condominium (Corner),unknown,3,1,True,2020.0
45402,Mont Kiara,1700000,4.0,2.0,Condominium,unfurnished,3,1,False,1878.0
45403,Cheras,460000,2.0,1.0,2-sty Terrace/Link House (Intermediate),fully,3,0,False,1067.0
45404,Desa ParkCity,3500000,5.0,4.0,3-sty Terrace/Link House (Intermediate),unfurnished,5,1,False,100.0
45406,Taman Duta,2000000,4.0,2.0,Condominium,unfurnished,3,0,False,3000.0
45408,Bukit Jalil,450000,2.0,1.0,Condominium (Intermediate),partly,4,0,False,1090.0
45409,Cheras,470000,2.0,2.0,Condominium (Intermediate),partly,4,0,False,1142.0
45411,Bukit Jalil,870000,2.0,2.0,Serviced Residence (Intermediate),partly,2,0,False,1025.0
45412,KLCC,4700000,5.0,2.0,Condominium,fully,3,1,False,2250.0
45413,KLCC,8050000,5.0,2.0,Condominium,partly,3,2,False,3218.0
45414,KLCC,4500000,4.0,2.0,Condominium,partly,3,1,False,2250.0
45416,Bangsar,890000,1.0,1.0,Serviced Residence,partly,1,1,False,689.0
45417,Mont Kiara,850000,2.0,1.0,Condominium (Corner),fully,2,1,True,1228.0
45418,KLCC,1050000,1.0,1.0,Serviced Residence (Intermediate),fully,2,0,False,880.0
45419,City Centre,2500000,3.0,2.0,Serviced Residence (Corner),partly,3,0,True,1614.0
45420,Sri Petaling,388000,2.0,1.0,Condominium,fully,3,0,False,1141.0
45421,Ampang,1090000,3.0,2.0,Bungalow (Intermediate),partly,4,1,False,100.0
45423,Taman Desa,308000,2.0,1.0,Apartment (Intermediate),partly,3,0,False,830.0
45424,Taman Desa,588000,2.0,1.0,Condominium,partly,2,0,False,1000.0
45425,Taman Desa,788000,3.0,1.0,Condominium,partly,3,0,False,1313.0
45426,Bukit Bintang,6900000,3.0,4.0,Serviced Residence (Corner),fully,4,2,True,4157.0
45427,KLCC,1415700,1.0,1.0,Serviced Residence,fully,1,0,False,850.0
45428,Bukit Jalil,930000,3.0,2.0,Condominium (Intermediate),partly,3,1,False,1513.0
45429,Jalan Klang Lama (Old Klang Road),450000,2.0,1.0,Serviced Residence (Intermediate),partly,3,1,False,880.0
45430,Jalan Klang Lama (Old Klang Road),466000,3.0,3.0,Condominium,unfurnished,3,0,False,1250.0
45431,KL City,430000,2.0,2.0,Condominium,unfurnished,3,1,False,1065.0
45432,Setapak,419000,2.0,2.0,Serviced Residence,unfurnished,3,0,False,842.0
45433,Wangsa Maju,339000,1.0,1.0,Serviced Residence,partly,2,0,False,657.0
45434,KL City,1280000,2.0,1.0,Serviced Residence,fully,2,0,False,868.0
45435,Bangsar,1500000,3.0,2.0,3-sty Terrace/Link House,fully,3,0,False,2200.0
45436,Ampang,6000000,5.0,5.0,Bungalow,fully,5,0,False,6000.0
45437,Bukit Jalil,750000,2.0,2.0,Serviced Residence,unfurnished,3,0,False,1173.0
45442,Jalan Klang Lama (Old Klang Road),768000,2.0,1.0,Condominium,partly,3,1,False,1092.0
45443,Kepong,599000,2.0,2.0,Serviced Residence,partly,3,0,False,1162.0
45447,Kuchai Lama,300000,2.0,1.0,Flat (Intermediate),unfurnished,3,0,False,820.0
45448,Mont Kiara,2350000,5.0,3.0,Condominium,partly,4,1,False,2973.0
45449,Desa ParkCity,1150000,2.0,2.0,Condominium (Corner),partly,3,0,True,1389.0
45450,Desa ParkCity,1080000,2.0,2.0,Condominium,partly,3,0,False,1389.0
45451,Desa ParkCity,1150000,2.0,2.0,Condominium (Corner),partly,3,1,True,1389.0
45452,Desa ParkCity,1110000,3.0,2.0,Condominium (Corner),partly,2,1,True,1400.0
45453,Taman Desa,2500,2.0,1.0,Serviced Residence,fully,3,0,False,935.0
45454,Taman Desa,2300,2.0,1.0,Serviced Residence,fully,3,0,False,935.0
45457,Desa ParkCity,2950000,4.0,2.0,2-sty Terrace/Link House (Corner),fully,3,1,True,2400.0
45458,Desa ParkCity,900000,2.0,2.0,Condominium (Corner),fully,1,0,True,969.0
45459,Desa ParkCity,1650000,3.0,2.0,Condominium,fully,3,1,False,1701.0
45460,Desa ParkCity,1350000,3.0,3.0,Condominium (Intermediate),partly,3,0,False,1701.0
45461,Desa ParkCity,825000,1.0,2.0,Condominium (Corner),partly,1,0,True,969.0
45462,Desa ParkCity,1500000,4.0,3.0,Condominium (Corner),fully,3,1,True,2066.0
45463,Sri Hartamas,3600000,4.0,2.0,3.5-sty Terrace/Link House,partly,4,0,False,2000.0
45465,Wangsa Maju,1200000,6.0,3.0,Condominium,partly,4,1,False,2266.0
45466,Wangsa Maju,580000,3.0,2.0,Condominium (Corner),partly,3,0,True,1267.0
45467,Salak Selatan,630000,2.0,2.0,Serviced Residence,fully,3,0,False,1089.0
45469,Segambut,730000,3.0,2.0,Condominium,partly,3,0,False,1395.0
45470,Kuchai Lama,455000,2.0,1.0,Serviced Residence (Intermediate),partly,3,0,False,935.0
45471,Kuchai Lama,460000,2.0,1.0,Serviced Residence (Corner),partly,3,0,True,935.0
45472,Mont Kiara,1880000,4.0,2.0,Condominium (Intermediate),fully,3,1,False,2243.0
45473,Setapak,1500000,6.0,4.0,3-sty Terrace/Link House (Intermediate),unfurnished,6,0,False,80.0
45477,KL City,465500,2.0,2.0,Condominium (Intermediate),unfurnished,3,1,False,1065.0
45478,Salak Selatan,574600,2.0,2.0,Serviced Residence (Intermediate),unfurnished,3,0,False,1089.0
45479,Cheras,780000,3.0,2.0,2-sty Terrace/Link House,unfurnished,4,0,False,75.0
45482,KLCC,1700000,3.0,2.0,Condominium,fully,3,0,False,2028.0
45483,Damansara Heights,3980000,4.0,3.0,Bungalow,fully,6,0,False,5023.0
45486,Bangsar South,1200000,2.0,1.0,Serviced Residence (Corner),partly,3,1,True,1146.0
45487,KLCC,2520000,3.0,1.0,Serviced Residence (Intermediate),fully,2,1,False,1490.0
45488,KLCC,2190000,2.0,1.0,Serviced Residence (Intermediate),fully,2,1,False,1325.0
45489,Sri Hartamas,1200000,2.0,1.0,Townhouse (Intermediate),fully,2,0,False,1500.0
45490,Jalan Klang Lama (Old Klang Road),680000,2.0,2.0,Condominium,fully,2,0,False,935.0
45491,Jalan Klang Lama (Old Klang Road),720000,2.0,2.0,Condominium (EndLot),partly,4,0,False,1092.0
45492,Jalan Klang Lama (Old Klang Road),720000,2.0,2.0,Condominium (EndLot),partly,4,0,False,1092.0
45493,KLCC,2945000,3.0,3.0,Serviced Residence (Corner),partly,3,1,True,3100.0
45494,KLCC,2800000,3.0,3.0,Serviced Residence (Corner),fully,3,1,True,3300.0
45497,Sungai Besi,2250000,6.0,4.0,Semi-detached House (Intermediate),partly,5,1,False,80.0
45498,Cheras,1950000,5.0,4.0,4-sty Terrace/Link House (Corner),fully,4,0,True,46.0
45500,Sungai Besi,1450000,5.0,2.0,3-sty Terrace/Link House (Intermediate),fully,4,1,False,80.0
45501,Sungai Besi,2050000,5.0,4.0,Semi-detached House (EndLot),fully,4,1,False,80.0
45502,Jalan Klang Lama (Old Klang Road),1750000,4.0,5.0,Semi-detached House (Intermediate),partly,6,1,False,3885.0
45510,Jalan Klang Lama (Old Klang Road),1500000,4.0,4.0,Condominium,partly,3,1,False,2638.0
45511,Jalan Klang Lama (Old Klang Road),928000,2.0,2.0,Condominium (EndLot),unfurnished,3,1,False,1578.0
45512,Jalan Klang Lama (Old Klang Road),695000,2.0,2.0,Condominium (Corner),partly,2,1,True,1168.0
45513,Jalan Klang Lama (Old Klang Road),650000,2.0,2.0,Condominium (Corner),partly,2,1,True,1168.0
45516,Bukit Jalil,950000,2.0,2.0,Serviced Residence (Intermediate),fully,5,0,False,1218.0
45517,KLCC,2475000,4.0,1.0,Serviced Residence (Intermediate),partly,3,1,False,2500.0
45518,Cheras,1500000,4.0,4.0,Condominium (Corner),fully,4,1,True,2059.0
45520,Mont Kiara,3596800,6.0,3.0,Condominium (Corner),fully,4,1,True,3720.0
45522,Titiwangsa,652000,2.0,1.0,Serviced Residence (Intermediate),unfurnished,3,0,False,850.0
45523,Bandar Menjalara,500000,2.0,2.0,Condominium,unfurnished,3,0,False,960.0
45526,KL City,1800000,3.0,1.0,Serviced Residence (Corner),partly,3,0,True,1157.0
45527,KL City,1448000,2.0,1.0,Serviced Residence (Intermediate),partly,2,0,False,896.0
45528,KL City,1500000,2.0,1.0,Serviced Residence (Corner),partly,2,0,True,935.0
45529,KLCC,5570000,5.0,2.0,Condominium (Corner),partly,3,1,True,2228.0
45530,Sungai Besi,1950000,6.0,2.0,2.5-sty Terrace/Link House,partly,5,1,False,80.0
45532,Damansara Heights,3229600,7.0,5.0,Serviced Residence,partly,6,1,False,5221.0
45533,KL City,1055635,1.0,1.0,Serviced Residence,partly,2,0,False,625.0
45534,Mont Kiara,1327433,4.0,2.0,Condominium,partly,4,0,False,1603.0
45535,Segambut,430000,2.0,1.0,2.5-sty Terrace/Link House (Intermediate),partly,3,0,False,770.0
45537,Sungai Besi,487000,2.0,2.0,Serviced Residence,fully,3,0,False,850.0
45538,Sungai Besi,375000,2.0,1.0,Serviced Residence,fully,2,0,False,650.0
45540,Dutamas,1180000,2.0,1.0,Serviced Residence (Corner),fully,3,0,True,1238.0
45541,Bukit Jalil,460000,2.0,1.0,Condominium (Intermediate),partly,3,0,False,1224.0
45542,Pantai,1350000,3.0,2.0,Condominium,fully,4,1,False,1650.0
45543,Bangsar,1300000,2.0,1.0,Condominium,fully,3,0,False,1700.0
45544,Bangsar,980000,3.0,1.0,Condominium (Corner),partly,3,1,True,1288.0
45545,Taman Desa,160000,2.0,1.0,Apartment (EndLot),partly,3,0,False,650.0
45547,Setapak,458000,2.0,2.0,Serviced Residence,unfurnished,3,0,False,1059.0
45548,Jalan Klang Lama (Old Klang Road),4204620,5.0,4.0,Condominium (Corner),partly,3,1,True,4671.0
45549,Jalan Klang Lama (Old Klang Road),3900000,5.0,4.0,Condominium (Corner),fully,3,1,True,4024.0
45550,Jalan Ipoh,628000,2.0,2.0,Condominium (Corner),partly,3,0,True,1071.0
45558,Bangsar South,904000,2.0,1.0,Serviced Residence (Corner),unfurnished,3,0,True,1119.0
45559,Bangsar South,823000,2.0,1.0,Serviced Residence (Corner),unfurnished,3,0,True,990.0
45560,Bangsar South,688000,2.0,1.0,Serviced Residence (Intermediate),unfurnished,2,0,False,815.0
45561,Bangsar South,798000,2.0,1.0,Serviced Residence (Corner),unfurnished,3,0,True,993.0
45562,Bangsar South,892000,2.0,1.0,Serviced Residence (Corner),unfurnished,3,0,True,1119.0
45563,Bangsar South,615000,2.0,1.0,Serviced Residence (Intermediate),unfurnished,1,1,False,651.0
45567,Cheras,495000,2.0,1.0,Apartment,unfurnished,3,0,False,1300.0
45569,Mont Kiara,1600000,4.0,2.0,Condominium (Corner),partly,3,1,True,2038.0
45572,KLCC,9000000,5.0,3.0,Condominium (Corner),partly,4,1,True,3628.0
45573,Bukit Tunku (Kenny Hills),18000000,9.0,7.0,Bungalow (Intermediate),partly,6,1,False,15414.0
45574,Ampang,2880000,5.0,5.0,Bungalow (Intermediate),partly,4,1,False,6780.0
45576,Bangsar,3500000,6.0,2.0,3-sty Terrace/Link House (EndLot),partly,5,2,False,3060.0
45577,Cheras,650000,3.0,2.0,2-sty Terrace/Link House (Intermediate),partly,4,0,False,75.0
45578,Batu Caves,450000,2.0,2.0,Condominium (EndLot),partly,3,0,False,1405.0
45579,Mont Kiara,1580000,3.0,2.0,Condominium,partly,3,1,False,2203.0
45580,Bukit Jalil,580000,2.0,2.0,Condominium,unfurnished,3,0,False,1070.0
45581,Bangsar South,928000,2.0,1.0,Serviced Residence (Corner),unfurnished,3,0,True,1119.0
45582,Keramat,800000,3.0,2.0,1-sty Terrace/Link House,partly,3,1,False,2591.0
45584,Taman Tun Dr Ismail,1450000,3.0,3.0,2-sty Terrace/Link House (Intermediate),unfurnished,5,0,False,75.0
45586,KLCC,950000,3.0,2.0,Serviced Residence,fully,3,1,False,600.0
45587,Ampang,1590000,3.0,2.0,Condominium,unfurnished,3,1,False,1838.0
45588,Setapak,900000,3.0,2.0,Condominium (Corner),partly,5,0,True,2800.0
45589,KLCC,2350000,4.0,2.0,Condominium,fully,3,1,False,2399.0
45590,Cheras,2500000,4.0,4.0,Semi-detached House (Corner),fully,5,1,True,6000.0
45593,Wangsa Maju,835000,2.0,2.0,Condominium (Corner),unfurnished,3,0,True,1259.0
45595,KL City,720000,3.0,2.0,Serviced Residence (Intermediate),unfurnished,3,1,False,1407.0
45596,Jalan Kuching,600000,2.0,1.0,Condominium (EndLot),fully,2,0,False,900.0
45597,Batu Caves,750000,2.0,2.0,Serviced Residence,partly,3,0,False,1227.0
45598,Batu Caves,740000,2.0,1.0,Serviced Residence,partly,3,0,False,1109.0
45599,Batu Caves,625000,2.0,1.0,Serviced Residence,partly,2,0,False,936.0
45600,KL City,849000,3.0,2.0,Serviced Residence (Corner),unfurnished,3,1,True,1656.0
45601,Bukit Jalil,680000,2.0,2.0,Condominium (Intermediate),fully,3,0,False,1236.0
45602,Mont Kiara,850000,2.0,3.0,Condominium,fully,3,1,False,1550.0
45603,Bukit Jalil,709999,3.0,2.0,Condominium,partly,3,1,False,1487.0
45604,KL City,788000,3.0,3.0,Condominium,partly,4,1,False,1203.0
45606,Desa ParkCity,1999999,3.0,2.0,Condominium (Intermediate),partly,3,1,False,1690.0
45607,Desa ParkCity,3700000,6.0,4.0,3-sty Terrace/Link House (Intermediate),partly,4,1,False,85.0
45608,Desa ParkCity,4350000,5.0,4.0,2.5-sty Terrace/Link House (Corner),partly,4,1,True,4483.0
45609,Bukit Jalil,2000000,4.0,2.0,Serviced Residence,partly,4,0,False,2150.0
45610,Bukit Jalil,995000,2.0,2.0,Serviced Residence (Intermediate),fully,2,1,False,1170.0
45611,Bukit Jalil,630000,1.0,1.0,Serviced Residence (Intermediate),fully,1,1,False,721.0
45612,KL Sentral,1500000,2.0,1.0,Serviced Residence,fully,2,0,False,1087.0
45613,KLCC,2650000,2.0,2.0,Serviced Residence (Intermediate),fully,2,0,False,1195.0
45614,KLCC,1900000,2.0,1.0,Serviced Residence (Intermediate),partly,1,1,False,1076.0
45615,Sentul,500000,2.0,2.0,Condominium (Intermediate),partly,3,0,False,1007.0
45616,Jalan Ipoh,480000,1.0,2.0,Condominium (Intermediate),fully,2,0,False,698.0
45617,Bangsar,798000,1.0,1.0,Serviced Residence,fully,1,0,False,784.0
45619,Bangsar,650000,1.0,1.0,Serviced Residence,fully,1,0,False,671.0
45621,KLCC,2030000,2.0,2.0,Serviced Residence (Corner),partly,2,0,True,1273.0
45622,Kepong,1100000,4.0,2.0,2-sty Terrace/Link House,partly,4,0,False,1600.0
45623,Bandar Menjalara,360000,2.0,1.0,Serviced Residence (Duplex),unfurnished,3,1,False,970.0
45624,Titiwangsa,610000,2.0,1.0,Serviced Residence,partly,3,0,False,1100.0
45625,Titiwangsa,600000,2.0,1.0,Serviced Residence (Intermediate),partly,3,0,False,1100.0
45627,Bangsar,1790000,2.0,3.0,Townhouse (Intermediate),fully,3,0,False,2000.0
45628,Mont Kiara,1200000,4.0,2.0,Condominium (Corner),fully,3,1,True,1448.0
45629,Dutamas,530000,3.0,1.0,Condominium,partly,3,0,False,1495.0
45630,Setapak,400000,2.0,1.0,Serviced Residence (Intermediate),unfurnished,3,0,False,842.0
45631,Setapak,400000,2.0,1.0,Serviced Residence (Intermediate),unfurnished,3,0,False,842.0
45632,Keramat,815000,3.0,2.0,2-sty Terrace/Link House (Intermediate),partly,4,0,False,75.0
45633,Mont Kiara,1080000,2.0,2.0,Serviced Residence,fully,2,0,False,926.0
45634,Mont Kiara,700000,1.0,1.0,Serviced Residence,fully,1,1,False,672.0
45635,Mont Kiara,3800,2.0,2.0,Serviced Residence,unfurnished,2,0,False,861.0
45637,Cheras,2100000,3.0,6.0,Bungalow (Intermediate),partly,5,0,False,10350.0
45638,Taman Melawati,2500,3.0,2.0,2-sty Terrace/Link House (Intermediate),partly,4,0,False,1700.0
45639,Sentul,678000,3.0,3.0,Condominium (Intermediate),partly,3,0,False,1345.0
45640,Sentul,300000,2.0,1.0,Apartment (EndLot),unfurnished,3,0,False,850.0
45643,Bukit Jalil,490000,2.0,1.0,Apartment (Intermediate),partly,3,0,False,1092.0
45644,KLCC,1092789,1.0,1.0,Condominium (Intermediate),fully,1,0,False,630.0
45645,Cheras,1800000,5.0,3.0,3-sty Terrace/Link House (Intermediate),partly,6,1,False,85.0
45646,City Centre,650000,2.0,1.0,Condominium,fully,3,0,False,1205.0
45647,Sungai Besi,1100000,4.0,2.0,3-sty Terrace/Link House (Intermediate),unfurnished,5,0,False,75.0
45648,Salak Selatan,680000,2.0,2.0,1-sty Terrace/Link House (Intermediate),partly,2,0,False,70.0
45650,Segambut,358000,2.0,2.0,2.5-sty Terrace/Link House (Intermediate),unfurnished,3,0,False,43.0
45651,Sungai Besi,668000,2.0,2.0,Serviced Residence (EndLot),partly,2,1,False,1025.0
45652,Sentul,399000,2.0,1.0,Apartment (Corner),partly,3,0,True,1025.0
45653,Mont Kiara,1320000,2.0,2.0,Condominium (Corner),partly,3,0,True,1200.0
45655,Taman Tun Dr Ismail,820000,2.0,1.0,Serviced Residence,unfurnished,3,0,False,1010.0
45656,Jalan Kuching,440700,2.0,1.0,Serviced Residence,unfurnished,3,0,False,878.0
45658,Bukit Jalil,1400000,4.0,4.0,Condominium,partly,5,1,False,1930.0
45659,Bukit Jalil,1200000,4.0,4.0,Condominium,partly,4,1,False,1772.0
45660,Bukit Jalil,1080000,3.0,3.0,Condominium,partly,4,1,False,1513.0
45661,Mont Kiara,1580000,3.0,2.0,Condominium,partly,3,1,False,1496.0
45663,KLCC,1270000,2.0,1.0,Serviced Residence,fully,2,0,False,1050.0
45664,Mont Kiara,1790000,4.0,2.0,Condominium,partly,4,1,False,1830.0
45666,Setapak,688000,3.0,2.0,Serviced Residence,partly,4,0,False,2110.0
45667,Mont Kiara,2300000,5.0,3.0,Condominium,partly,4,1,False,2973.0
45668,Keramat,6000000,6.0,6.0,Bungalow,unfurnished,6,0,False,9230.0
45670,Sentul,320000,1.0,1.0,Serviced Residence (Corner),unfurnished,2,1,True,646.0
45672,Bangsar South,830000,2.0,1.0,Serviced Residence (Corner),unfurnished,3,0,True,990.0
45676,Ampang Hilir,2850000,8.0,2.0,Semi-detached House (Intermediate),partly,7,0,False,4486.0
45679,Desa ParkCity,2850000,4.0,3.0,1-sty Terrace/Link House,unfurnished,3,1,False,3656.0
45680,Cheras,530,2.0,1.0,Condominium (Intermediate),fully,3,0,False,70.0
45682,Mont Kiara,2250000,6.0,3.0,Condominium,partly,4,1,False,2973.0
45687,Mont Kiara,1930000,4.0,3.0,Condominium,partly,3,1,False,2535.0
45688,Mont Kiara,2400000,4.0,2.0,Condominium,partly,4,1,False,3000.0
45690,Kuchai Lama,430000,3.0,2.0,Condominium (Intermediate),fully,3,0,False,1045.0
45691,Taman Desa,380000,2.0,1.0,Condominium (Corner),fully,2,0,True,800.0
45692,Kuchai Lama,390000,3.0,1.0,Condominium (Intermediate),fully,3,0,False,1045.0
45694,Kuchai Lama,369000,3.0,1.0,Serviced Residence (Intermediate),fully,3,0,False,1045.0
45695,Cheras,490000,3.0,2.0,Condominium (Intermediate),fully,3,0,False,1045.0
45696,Kepong,750000,2.0,4.0,1-sty Terrace/Link House (Intermediate),partly,3,0,False,70.0
45697,Jalan Klang Lama (Old Klang Road),520000,2.0,2.0,Condominium (Intermediate),partly,3,0,False,1235.0
45699,Cheras,630000,2.0,2.0,Condominium,partly,3,1,False,1586.0
45700,Cheras,750000,2.0,2.0,Condominium (Corner),partly,3,1,True,1478.0
45701,Cheras,580000,2.0,2.0,Condominium,unfurnished,3,1,False,1586.0
45702,Kepong,700000,2.0,1.0,Condominium,unfurnished,3,1,False,1450.0
45703,Kepong,580000,2.0,3.0,Serviced Residence,unfurnished,3,1,False,1292.0
45704,Bandar Menjalara,550000,2.0,2.0,Condominium,partly,3,0,False,960.0
45705,Bandar Menjalara,465000,2.0,1.0,Condominium,partly,4,0,False,1076.0
45706,Bandar Menjalara,368000,2.0,1.0,Condominium,partly,3,0,False,913.0
45707,Kepong,500000,2.0,1.0,1-sty Terrace/Link House,unfurnished,3,0,False,65.0
45708,Bandar Menjalara,980000,2.0,5.0,2-sty Terrace/Link House,unfurnished,4,0,False,1760.0
45709,Jalan Klang Lama (Old Klang Road),680000,4.0,2.0,Condominium,partly,4,0,False,935.0
45712,Ampang Hilir,828000,1.0,1.0,Serviced Residence,fully,1,0,False,820.0
45713,Wangsa Maju,389000,2.0,1.0,Serviced Residence (Intermediate),unfurnished,3,0,False,770.0
45714,Wangsa Maju,506504,2.0,2.0,Serviced Residence (Corner),unfurnished,3,1,True,850.0
45716,Jalan Klang Lama (Old Klang Road),680000,2.0,2.0,Condominium (Intermediate),fully,3,0,False,935.0
45718,Desa ParkCity,1270000,4.0,2.0,Condominium,partly,3,1,False,1540.0
45719,Desa ParkCity,980000,2.0,2.0,Condominium,partly,2,0,False,1099.0
45720,Desa ParkCity,849000,2.0,2.0,Condominium (Corner),partly,3,0,True,1194.0
45721,Desa ParkCity,752000,2.0,2.0,Condominium,partly,2,0,False,876.0
45722,Desa ParkCity,857000,2.0,2.0,Condominium,partly,2,0,False,1093.0
45723,Desa ParkCity,752000,2.0,2.0,Condominium,partly,2,0,False,876.0
45724,Setapak,730000,4.0,2.0,Serviced Residence,partly,3,0,False,1281.0
45726,Jalan Klang Lama (Old Klang Road),350000,2.0,1.0,Serviced Residence (Intermediate),partly,3,0,False,950.0
45727,Jalan Klang Lama (Old Klang Road),349999,2.0,1.0,Serviced Residence,partly,3,0,False,950.0
45728,Segambut,580000,2.0,2.0,Condominium,partly,3,0,False,1019.0
45730,Setapak,340000,2.0,2.0,Serviced Residence,unfurnished,2,0,False,856.0
45731,Setapak,350000,2.0,2.0,Serviced Residence,unfurnished,2,0,False,1095.0
45733,Setapak,640000,3.0,2.0,Condominium,partly,3,1,False,1200.0
45734,Jalan Ipoh,615000,2.0,2.0,Condominium (Corner),partly,3,0,True,1071.0
45736,Sentul,400000,2.0,2.0,Condominium (Intermediate),partly,3,0,False,1066.0
45737,Sentul,400000,2.0,2.0,Condominium (Intermediate),partly,3,0,False,1066.0
45738,Sentul,420000,2.0,2.0,Condominium (Intermediate),partly,3,0,False,1066.0
45739,Bukit Jalil,690000,2.0,3.0,Condominium,fully,3,0,False,1500.0
45741,Bukit Jalil,660000,2.0,2.0,Condominium (Intermediate),partly,3,0,False,1232.0
45742,Bukit Jalil,745000,2.0,3.0,Condominium,unfurnished,3,0,False,1407.0
45743,Jalan Ipoh,619000,2.0,2.0,Condominium (Corner),partly,3,0,True,1071.0
45747,Cheras,605000,3.0,2.0,Condominium,unfurnished,4,0,False,1227.0
45748,Jalan Klang Lama (Old Klang Road),380000,2.0,1.0,Serviced Residence,unfurnished,3,0,False,950.0
45752,Bandar Menjalara,660000,3.0,1.0,Condominium,fully,3,1,False,1316.0
45758,Dutamas,3000000,6.0,3.0,Semi-detached House,unfurnished,5,1,False,90.0
45762,Ampang,1850000,4.0,2.0,Serviced Residence,partly,3,1,False,1926.0
45763,Mont Kiara,1498000,4.0,2.0,Condominium,fully,3,1,False,3200.0
45764,Wangsa Maju,710000,2.0,2.0,Condominium,fully,3,0,False,1085.0
45765,Wangsa Maju,707130,1.0,2.0,Condominium,unfurnished,3,1,False,1518.0
45766,Jalan Ipoh,500000,2.0,1.0,Condominium (Intermediate),fully,3,0,False,1025.0
45767,Jalan Klang Lama (Old Klang Road),370000,2.0,2.0,Serviced Residence,unfurnished,3,0,False,950.0
45768,Jalan Klang Lama (Old Klang Road),510000,2.0,2.0,Serviced Residence,fully,3,0,False,1201.0
45771,Setapak,850000,2.0,2.0,Condominium,fully,4,0,False,1800.0
45772,Jalan Klang Lama (Old Klang Road),699000,2.0,1.0,Serviced Residence,partly,3,0,False,852.0
